MovieId,MovieName,Year,Genres,Artists
920,Stardust,2007,Adventure|Family|Fantasy,Charlie Cox|Claire Danes|Sienna Miller|Ian McKellen
921,The Secret of Kells,2009,Animation|Adventure|Family,Nora Twomey|Evan McGuire|Brendan Gleeson|Mick Lally
922,Inside Man,2006,Crime|Drama|Mystery,Denzel Washington|Clive Owen|Jodie Foster|Christopher Plummer
923,Gone Baby Gone,2007,Crime|Drama|Mystery,Morgan Freeman|Ed Harris|Casey Affleck|Michelle Monaghan
924,La Vie En Rose,2007,Biography|Drama|Music,Marion Cotillard|Sylvie Testud|Pascal Greggory|Emmanuelle Seigner
925,Huo Yuan Jia,2006,Action|Biography|Drama,Jet Li|Li Sun|Yong Dong|Yun Qu
926,The Illusionist,2006,Drama|Fantasy|Mystery,Edward Norton|Jessica Biel|Paul Giamatti|Rufus Sewell
927,Dead Man's Shoes,2004,Crime|Drama|Thriller,Paddy Considine|Gary Stretch|Toby Kebbell|Stuart Wolfenden
928,Harry Potter and the Half-Blood Prince,2009,Action|Adventure|Family,Daniel Radcliffe|Emma Watson|Rupert Grint|Michael Gambon
929,300,2006,Action|Drama,Gerard Butler|Lena Headey|David Wenham|Dominic West
930,Match Point,2005,Drama|Romance|Thriller,Scarlett Johansson|Jonathan Rhys Meyers|Emily Mortimer|Matthew Goode
931,Watchmen,2009,Action|Drama|Mystery,Jackie Earle Haley|Patrick Wilson|Carla Gugino|Malin Akerman
932,Lord of War,2005,Action|Crime|Drama,Nicolas Cage|Ethan Hawke|Jared Leto|Bridget Moynahan
933,Saw,2004,Horror|Mystery|Thriller,Cary Elwes|Leigh Whannell|Danny Glover|Ken Leung
934,"Synecdoche, New York",2008,Drama,Philip Seymour Hoffman|Samantha Morton|Michelle Williams|Catherine Keener
935,Mysterious Skin,2004,Drama,Brady Corbet|Joseph Gordon-Levitt|Elisabeth Shue|Chase Ellison
936,Jeux d'enfants,2003,Comedy|Drama|Romance,Guillaume Canet|Marion Cotillard|Thibault Verhaeghe|Joséphine Lebas-Joly
937,Un long dimanche de fiançailles,2004,Drama|Mystery|Romance,Audrey Tautou|Gaspard Ulliel|Jodie Foster|Dominique Pinon
938,The Station Agent,2003,Comedy|Drama,Peter Dinklage|Patricia Clarkson|Bobby Cannavale|Paul Benjamin
939,21 Grams,2003,Crime|Drama|Thriller,Sean Penn|Benicio Del Toro|Naomi Watts|Danny Huston
940,Boksuneun naui geot,2002,Crime|Drama|Thriller,Kang-ho Song|Shin Ha-kyun|Bae Doona|Ji-Eun Lim
941,Finding Neverland,2004,Biography|Drama|Family,Johnny Depp|Kate Winslet|Julie Christie|Radha Mitchell
942,25th Hour,2002,Drama,Edward Norton|Barry Pepper|Philip Seymour Hoffman|Rosario Dawson
943,The Butterfly Effect,2004,Drama|Sci-Fi|Thriller,J. Mackye Gruber|Ashton Kutcher|Amy Smart|Melora Walters
944,28 Days Later...,2002,Drama|Horror|Sci-Fi,Cillian Murphy|Naomie Harris|Christopher Eccleston|Alex Palmer
945,Batoru rowaiaru,2000,Action|Adventure|Drama,Tatsuya Fujiwara|Aki Maeda|Tarô Yamamoto|Takeshi Kitano
946,The Royal Tenenbaums,2001,Comedy|Drama,Gene Hackman|Gwyneth Paltrow|Anjelica Huston|Ben Stiller
947,Y tu mamá también,2001,Drama,Maribel Verdú|Gael García Bernal|Daniel Giménez Cacho|Ana López Mercado
948,Harry Potter and the Sorcerer's Stone,2001,Adventure|Family|Fantasy,Daniel Radcliffe|Rupert Grint|Richard Harris|Maggie Smith
949,The Others,2001,Horror|Mystery|Thriller,Nicole Kidman|Christopher Eccleston|Fionnula Flanagan|Alakina Mann
950,Blow,2001,Biography|Crime|Drama,Johnny Depp|Penélope Cruz|Franka Potente|Rachel Griffiths
951,Enemy at the Gates,2001,Drama|History|War,Jude Law|Ed Harris|Joseph Fiennes|Rachel Weisz
952,Minority Report,2002,Action|Crime|Mystery,Tom Cruise|Colin Farrell|Samantha Morton|Max von Sydow
953,The Hurricane,1999,Biography|Drama|Sport,Denzel Washington|Vicellous Shannon|Deborah Kara Unger|Liev Schreiber
954,American Psycho,2000,Comedy|Crime|Drama,Christian Bale|Justin Theroux|Josh Lucas|Bill Sage
955,Lola rennt,1998,Crime|Drama|Thriller,Franka Potente|Moritz Bleibtreu|Herbert Knaup|Nina Petri
956,The Thin Red Line,1998,Drama|War,Jim Caviezel|Sean Penn|Nick Nolte|Kirk Acevedo
957,Mulan,1998,Animation|Adventure|Family,Barry Cook|Ming-Na Wen|Eddie Murphy|BD Wong
958,Fear and Loathing in Las Vegas,1998,Adventure|Comedy|Drama,Johnny Depp|Benicio Del Toro|Tobey Maguire|Michael Lee Gogin
959,Funny Games,1997,Crime|Drama|Thriller,Susanne Lothar|Ulrich Mühe|Arno Frisch|Frank Giering
960,Dark City,1998,Mystery|Sci-Fi|Thriller,Rufus Sewell|Kiefer Sutherland|Jennifer Connelly|William Hurt
961,Sleepers,1996,Crime|Drama|Thriller,Robert De Niro|Kevin Bacon|Brad Pitt|Jason Patric
962,Lost Highway,1997,Mystery|Thriller,Bill Pullman|Patricia Arquette|John Roselius|Louis Eppolito
963,Sense and Sensibility,1995,Drama|Romance,Emma Thompson|Kate Winslet|James Fleet|Tom Wilkinson
964,Die Hard: With a Vengeance,1995,Action|Adventure|Thriller,Bruce Willis|Jeremy Irons|Samuel L. Jackson|Graham Greene
965,Dead Man,1995,Adventure|Drama|Fantasy,Johnny Depp|Gary Farmer|Crispin Glover|Lance Henriksen
966,The Bridges of Madison County,1995,Drama|Romance,Clint Eastwood|Meryl Streep|Annie Corley|Victor Slezak
967,Apollo 13,1995,Adventure|Drama|History,Tom Hanks|Bill Paxton|Kevin Bacon|Gary Sinise
968,Trois couleurs: Blanc,1994,Comedy|Drama|Romance,Zbigniew Zamachowski|Julie Delpy|Janusz Gajos|Jerzy Stuhr
969,Falling Down,1993,Action|Crime|Drama,Michael Douglas|Robert Duvall|Barbara Hershey|Rachel Ticotin
970,Dazed and Confused,1993,Comedy,Jason London|Wiley Wiggins|Matthew McConaughey|Rory Cochrane
971,My Cousin Vinny,1992,Comedy|Crime,Joe Pesci|Marisa Tomei|Ralph Macchio|Mitchell Whitfield
972,Omohide poro poro,1991,Animation|Drama|Romance,Miki Imai|Toshirô Yanagiba|Yoko Honna|Mayumi Izuka
973,Delicatessen,1991,Comedy|Crime,Jean-Pierre Jeunet|Marie-Laure Dougnac|Dominique Pinon|Pascal Benezech
974,Home Alone,1990,Comedy|Family,Macaulay Culkin|Joe Pesci|Daniel Stern|John Heard
975,The Godfather: Part III,1990,Crime|Drama,Al Pacino|Diane Keaton|Andy Garcia|Talia Shire
976,When Harry Met Sally...,1989,Comedy|Drama|Romance,Billy Crystal|Meg Ryan|Carrie Fisher|Bruno Kirby
977,The Little Mermaid,1989,Animation|Family|Fantasy,John Musker|Jodi Benson|Samuel E. Wright|Rene Auberjonois
978,The Naked Gun: From the Files of Police Squad!,1988,Comedy|Crime,Leslie Nielsen|Priscilla Presley|O.J. Simpson|Ricardo Montalban
979,"Planes, Trains & Automobiles",1987,Comedy|Drama,Steve Martin|John Candy|Laila Robins|Michael McKean
980,Lethal Weapon,1987,Action|Crime|Thriller,Mel Gibson|Danny Glover|Gary Busey|Mitchell Ryan
981,Blood Simple,1984,Crime|Drama|Thriller,Ethan Coen|John Getz|Frances McDormand|Dan Hedaya
982,On Golden Pond,1981,Drama,Katharine Hepburn|Henry Fonda|Jane Fonda|Doug McKeon
983,Mad Max 2,1981,Action|Adventure|Sci-Fi,Mel Gibson|Bruce Spence|Michael Preston|Max Phipps
984,The Warriors,1979,Action|Crime|Thriller,Michael Beck|James Remar|Dorsey Wright|Brian Tyler
985,The Muppet Movie,1979,Adventure|Comedy|Family,Jim Henson|Frank Oz|Jerry Nelson|Richard Hunt
986,Escape from Alcatraz,1979,Action|Biography|Crime,Clint Eastwood|Patrick McGoohan|Roberts Blossom|Jack Thibeau
987,Watership Down,1978,Animation|Adventure|Drama,John Hubley|John Hurt|Richard Briers|Ralph Richardson
988,Midnight Express,1978,Biography|Crime|Drama,Brad Davis|Irene Miracle|Bo Hopkins|Paolo Bonacelli
989,Close Encounters. . .,1977,Drama|Sci-Fi,Richard Dreyfuss|François Truffaut|Teri Garr|Melinda Dillon
990,The Long Goodbye,1973,Comedy|Crime|Drama,Elliott Gould|Nina van Pallandt|Sterling Hayden|Mark Rydell
991,Giù la testa,1971,Drama|War|Western,Rod Steiger|James Coburn|Romolo Valli|Maria Monti
992,Kelly's Heroes,1970,Adventure|Comedy|War,Clint Eastwood|Telly Savalas|Don Rickles|Carroll O'Connor
993,The Jungle Book,1967,Animation|Adventure|Family,Phil Harris|Sebastian Cabot|Louis Prima|Bruce Reitherman
994,Blowup,1966,Drama|Mystery|Thriller,David Hemmings|Vanessa Redgrave|Sarah Miles|John Castle
995,A Hard Day's Night,1964,Comedy|Music|Musical,John Lennon|Paul McCartney|George Harrison|Ringo Starr
996,Breakfast at Tiffany's,1961,Comedy|Drama|Romance,Audrey Hepburn|George Peppard|Patricia Neal|Buddy Ebsen
997,Giant,1956,Drama|Western,Elizabeth Taylor|Rock Hudson|James Dean|Carroll Baker
998,From Here to Eternity,1953,Drama|Romance|War,Burt Lancaster|Montgomery Clift|Deborah Kerr|Donna Reed
999,Lifeboat,1944,Drama|War,Tallulah Bankhead|John Hodiak|Walter Slezak|William Bendix
1000,The 39 Steps,1935,Crime|Mystery|Thriller,Robert Donat|Madeleine Carroll|Lucie Mannheim|Godfrey Tearle
1001,The Hobbit: The Battle of the Five Armies,2014,Adventure|Fantasy,Ian McKellen|Martin Freeman|Richard Armitage|Ken Stott
